ts,open,high,low,close,volume
1757563200000,3.0084,3.0106,3.0077,3.0085,448181.0
1757563260000,3.0085,3.0085,3.0064,3.0064,48760.0
1757563320000,3.0064,3.0064,3.0028,3.0033,223788.0
1757563380000,3.0033,3.0033,3.0029,3.0029,2405.0
1757563440000,3.0048,3.0049,3.0047,3.0049,5179.0
1757563500000,3.0066,3.0066,3.0058,3.0062,64391.0
1757563560000,3.0062,3.007,3.006,3.0065,50880.0
1757563620000,3.0065,3.0065,3.0049,3.0049,25420.0
1757563680000,3.0054,3.006,3.005,3.005,29034.0
1757563740000,3.004,3.0042,3.0022,3.0027,84013.0
1757563800000,3.0027,3.0034,3.0025,3.0033,71548.0
1757563860000,3.0046,3.0047,3.0025,3.0025,116681.0
1757563920000,3.0025,3.0035,3.0022,3.0035,109794.0
1757563980000,3.0022,3.0024,3.0022,3.0023,8103.0
1757564040000,3.0038,3.0041,3.0025,3.0029,41675.0
1757564100000,3.0029,3.0039,3.0025,3.0035,73383.0
1757564160000,3.0035,3.0044,3.0035,3.0043,18634.0
1757564220000,3.0046,3.0048,3.0041,3.0046,9322.0
1757564280000,3.005,3.005,3.0033,3.0037,121653.0
1757564340000,3.0042,3.0067,3.0042,3.0065,29919.0
1757564400000,3.0052,3.0062,3.0052,3.0058,82848.0
1757564460000,3.0051,3.0055,3.0033,3.0039,15358.0
1757564520000,3.0022,3.0022,3.0013,3.0013,62320.0
1757564580000,3.0021,3.0043,3.0021,3.0042,118652.0
1757564640000,3.0043,3.0064,3.0043,3.0062,67036.0
1757564700000,3.0058,3.0061,3.0051,3.0053,64180.0
1757564760000,3.0053,3.0053,3.004,3.005,45984.0
1757564820000,3.0047,3.0061,3.0046,3.0061,38043.0
1757564880000,3.0061,3.0068,3.0057,3.0067,75434.0
1757564940000,3.0067,3.0069,3.0059,3.0061,43518.0
1757565000000,3.0061,3.0065,3.004,3.0044,84409.0
1757565060000,3.0044,3.0068,3.0043,3.0051,34399.0
1757565120000,3.0051,3.0059,3.0048,3.0048,53703.0
1757565180000,3.0048,3.0048,3.0027,3.0027,55361.0
1757565240000,3.0027,3.003,3.0014,3.0022,172044.0
1757565300000,3.0022,3.0034,3.0021,3.0032,54958.0
1757565360000,3.0032,3.0063,3.0032,3.0063,58760.0
1757565420000,3.0063,3.0063,3.0051,3.0054,67282.0
1757565480000,3.0054,3.0066,3.0054,3.0064,53897.0
1757565540000,3.0064,3.0086,3.0064,3.0082,142811.0
1757565600000,3.0082,3.0095,3.0079,3.0094,149341.0
1757565660000,3.0094,3.0124,3.0094,3.0121,290994.0
