ts,open,high,low,close,volume
1757637540000,115894.3,115896.3,115889.9,115894.9,34.287
1757637600000,115894.9,115899.0,115873.7,115889.1,77.238
1757637660000,115889.1,115899.0,115888.9,115889.0,51.928
1757637720000,115889.0,115897.0,115853.3,115895.6,70.4
1757637780000,115895.6,115895.7,115852.3,115870.2,29.375
1757637840000,115870.2,115942.6,115861.5,115933.1,501.575
1757637900000,115933.1,115933.1,115748.5,115833.3,148.266
1757637960000,115833.3,116150.0,115801.5,115987.2,671.242
1757638020000,115987.2,116186.1,115987.2,116059.9,263.962
1757638080000,116059.9,116242.7,116033.8,116184.5,409.917
1757638140000,116184.5,116249.9,116137.2,116193.5,158.804
1757638200000,116193.5,116249.9,116175.7,116206.7,108.084
1757638260000,116206.7,116206.8,116087.6,116098.6,128.444
1757638320000,116098.6,116129.0,116064.1,116064.1,56.605
1757638380000,116064.1,116064.1,115964.3,115986.2,98.623
1757638440000,115986.2,115986.2,115900.0,115932.0,101.437
1757638500000,115932.0,116026.1,115920.5,115970.6,53.824
1757638560000,115970.6,115993.6,115900.1,115915.7,44.039
1757638620000,115915.7,115930.0,115820.1,115847.2,98.734
1757638680000,115847.2,115892.8,115808.1,115837.9,54.455
1757638740000,115837.9,115837.9,115751.6,115768.1,111.589
1757638800000,115768.1,115875.7,115768.1,115844.7,111.585
1757638860000,115844.7,115877.6,115825.9,115863.4,37.845
1757638920000,115863.4,115879.0,115829.8,115873.5,35.213
1757638980000,115873.5,115953.6,115863.7,115922.5,58.987
1757639040000,115922.5,115940.4,115872.5,115879.7,53.543
1757639100000,115879.7,115897.8,115852.7,115852.7,68.036
1757639160000,115852.7,115879.9,115827.0,115827.1,74.443
1757639220000,115827.1,115846.9,115825.9,115826.1,20.926
1757639280000,115826.1,115840.0,115825.9,115826.0,8.774
1757639340000,115802.7,115802.8,115802.7,115802.7,4.651
1757639400000,115771.9,115771.9,115703.2,115703.2,21.583
1757639460000,115702.0,115747.0,115695.1,115739.4,42.187
1757639520000,115741.7,115749.5,115706.2,115728.8,61.241
1757639580000,115725.8,115746.0,115710.4,115710.5,53.088
1757639640000,115700.1,115727.0,115693.6,115693.6,38.136
1757639700000,115693.6,115817.5,115692.4,115769.6,74.696
1757639760000,115769.6,115860.3,115747.8,115860.3,107.603
1757639820000,115860.3,115860.3,115797.0,115816.1,63.301
1757639880000,115816.1,115823.8,115764.5,115764.5,73.049
1757639940000,115764.5,115840.0,115758.6,115804.0,30.474
1757640000000,115804.0,115888.7,115799.4,115882.0,45.249
1757640060000,115882.0,115899.4,115872.9,115887.3,78.954
1757640120000,115887.3,115919.0,115880.3,115914.6,55.774
1757640180000,115914.6,115928.8,115895.0,115907.8,49.132
1757640240000,115907.8,115914.9,115715.8,115768.8,256.463
1757640300000,115768.8,115785.1,115732.7,115767.6,26.295
1757640360000,115767.6,115783.5,115731.5,115733.3,16.473
