ts,open,high,low,close,volume
1757431080000,4290.56,4290.96,4283.05,4283.4,2163.69
1757431140000,4283.14,4283.79,4280.45,4281.51,3000.38
1757431200000,4282.66,4288.64,4282.1,4284.04,2681.29
1757550180000,4340.2,4341.29,4338.11,4338.56,243.86
1757550240000,4338.56,4344.58,4338.56,4344.57,743.66
1757550300000,4344.57,4344.58,4341.0,4341.54,195.23
1757550360000,4341.54,4342.02,4339.05,4340.99,552.29
1757550420000,4340.99,4344.0,4340.99,4343.84,104.96
1757550480000,4343.84,4344.7,4342.83,4343.69,283.17
1757550540000,4343.69,4346.63,4343.36,4345.87,657.83
1757550600000,4345.87,4346.36,4344.32,4345.8,585.05
1757550660000,4345.8,4347.37,4342.7,4342.89,340.09
1757550720000,4342.89,4343.85,4342.05,4342.62,126.48
1757550780000,4342.62,4343.77,4341.22,4342.01,77.72
1757550840000,4342.01,4343.48,4338.04,4338.76,975.58
1757550900000,4338.76,4341.7,4337.76,4341.68,1921.45
1757550960000,4341.68,4345.42,4341.68,4345.31,326.56
1757551020000,4345.31,4345.31,4341.66,4341.76,681.81
1757551080000,4341.76,4344.0,4341.6,4343.6,466.07
1757551140000,4343.6,4343.6,4341.6,4341.6,83.44
1757551200000,4341.6,4342.57,4340.09,4342.27,90.81
1757551260000,4342.27,4343.6,4342.11,4342.32,61.02
1757551320000,4342.32,4343.86,4341.66,4343.85,207.96
1757551380000,4343.85,4346.31,4343.77,4346.03,303.26
1757551440000,4346.03,4346.72,4344.97,4345.81,272.22
1757551500000,4345.81,4346.85,4344.19,4346.34,666.71
1757551560000,4346.34,4351.11,4346.12,4351.11,631.95
1757551620000,4351.11,4352.98,4348.43,4350.88,956.16
1757551680000,4350.88,4355.36,4350.44,4353.83,1128.03
1757551740000,4353.83,4353.83,4350.96,4351.76,422.65
1757551800000,4351.76,4354.73,4351.61,4353.74,371.03
1757551860000,4353.74,4355.0,4352.82,4352.82,340.96
1757551920000,4352.82,4354.58,4352.41,4353.99,355.7
1757551980000,4353.99,4357.72,4353.71,4357.22,1037.36
1757552040000,4357.22,4359.31,4355.4,4355.73,808.59
1757552100000,4355.73,4357.12,4354.01,4354.01,398.39
1757552160000,4354.01,4355.35,4352.44,4352.75,216.48
1757552220000,4352.75,4358.0,4351.76,4357.0,2201.48
1757552280000,4357.0,4358.0,4356.09,4356.09,665.58
1757552340000,4356.09,4358.0,4355.92,4357.59,298.77
1757552400000,4357.59,4357.68,4354.68,4355.96,306.52
1757552460000,4355.96,4355.96,4352.8,4353.54,362.25
1757552520000,4353.54,4356.91,4352.69,4356.31,299.32
1757552580000,4356.31,4359.24,4356.3,4359.23,309.99
1757552640000,4359.23,4359.24,4357.94,4359.15,340.63
1757552700000,4359.15,4359.83,4357.59,4357.68,614.15
1757552760000,4357.68,4360.68,4357.68,4359.45,1801.89
1757552820000,4359.45,4360.67,4355.87,4360.21,702.88
1757552880000,4360.21,4360.72,4358.34,4358.54,384.81
1757552940000,4358.54,4364.38,4358.53,4363.6,2244.72
1757553000000,4363.6,4367.46,4363.43,4363.84,2148.35
1757553060000,4363.84,4372.91,4362.11,4370.11,5489.16
1757553120000,4370.11,4380.0,4370.11,4375.96,10726.29
1757553180000,4375.96,4381.53,4375.8,4376.32,1988.99
1757553240000,4376.32,4379.33,4376.03,4378.39,1959.49
1757553300000,4378.39,4381.99,4376.54,4376.54,1649.63
1757553360000,4376.54,4376.55,4372.0,4372.68,1237.85
1757553420000,4372.68,4374.08,4370.55,4370.88,728.38
1757553480000,4370.88,4371.93,4370.51,4370.56,391.25
1757553540000,4370.56,4370.88,4368.1,4369.61,682.98
1757553600000,4369.61,4369.61,4367.53,4368.74,383.12
1757553660000,4368.74,4371.01,4367.5,4370.71,582.17
1757553720000,4370.71,4372.33,4367.48,4367.49,635.36
1757553780000,4367.4,4368.4,4366.0,4366.01,244.23
1757553840000,4366.01,4367.77,4365.99,4367.36,563.53
1757553900000,4367.46,4371.61,4367.37,4370.29,386.36
1757553960000,4370.29,4370.29,4370.01,4370.01,7.84
1757554020000,4370.64,4371.53,4370.26,4371.53,19.1
1757554080000,4367.51,4367.52,4367.36,4367.52,7.96
1757554140000,4369.25,4369.25,4369.24,4369.24,0.44
1757554200000,4370.01,4375.77,4370.0,4374.96,1019.0
1757554260000,4374.96,4375.3,4370.95,4370.95,755.25
1757554320000,4370.95,4374.06,4370.95,4370.95,839.09
1757554380000,4370.95,4371.37,4370.0,4371.13,247.11
1757554440000,4371.13,4374.87,4371.13,4374.36,406.89
1757554500000,4374.36,4374.4,4371.89,4372.28,129.97
1757554560000,4372.28,4372.29,4369.97,4369.97,533.69
1757554620000,4369.97,4370.44,4364.0,4364.27,901.17
1757554680000,4364.27,4365.41,4362.65,4363.19,1944.27
1757554740000,4363.19,4363.83,4361.9,4362.73,405.19
1757554800000,4362.73,4365.97,4362.72,4365.03,627.23
1757554860000,4365.03,4366.72,4363.46,4364.49,613.03
1757554920000,4364.49,4366.86,4364.4,4364.67,223.82
1757554980000,4364.67,4366.85,4364.4,4365.71,197.01
1757555040000,4365.71,4365.96,4364.08,4364.47,219.01
1757555100000,4364.47,4365.3,4363.76,4365.3,264.21
1757555160000,4365.3,4365.3,4363.96,4364.86,224.73
1757555220000,4364.86,4365.6,4364.34,4365.6,382.74
1757555280000,4365.6,4368.0,4365.59,4368.0,354.31
1757555340000,4368.0,4368.0,4364.13,4364.5,208.03
1757555400000,4364.5,4364.51,4361.62,4362.14,908.7
1757555460000,4362.14,4364.99,4362.14,4364.99,590.84
1757555520000,4364.99,4365.0,4360.59,4361.93,778.49
1757555580000,4361.93,4362.2,4360.42,4361.06,593.96
1757555640000,4361.06,4362.2,4361.06,4362.2,240.46
1757555700000,4362.2,4363.4,4362.19,4363.4,617.28
1757555760000,4363.4,4364.5,4362.36,4364.49,668.66
1757555820000,4364.49,4366.0,4364.3,4365.6,561.0
1757555880000,4365.6,4365.6,4364.29,4364.39,549.65
1757555940000,4364.39,4364.39,4363.17,4363.31,67.54
1757556000000,4363.31,4367.24,4363.31,4366.33,1949.41
1757556060000,4366.33,4368.0,4363.85,4366.16,371.82
1757556120000,4366.16,4368.08,4365.11,4367.5,183.04
1757556180000,4366.95,4367.76,4362.92,4363.19,287.45
1757556240000,4363.19,4363.19,4363.19,4363.19,0.0
1757556300000,4362.62,4363.46,4361.2,4361.49,160.9
1757556360000,4361.49,4363.11,4361.01,4362.67,354.6
1757556420000,4362.67,4366.06,4362.62,4364.1,444.95
1757556480000,4364.1,4368.32,4363.65,4368.32,218.84
1757556540000,4368.32,4374.93,4368.32,4373.66,1346.21
1757556600000,4373.66,4377.19,4373.66,4373.67,540.31
1757556660000,4373.67,4374.0,4371.1,4371.41,228.35
