ts,open,high,low,close,volume
1757840100000,0.9137,0.9137,0.9126,0.9126,175674.0
1757840160000,0.9126,0.9133,0.9124,0.9133,104993.0
1757840220000,0.9133,0.9136,0.9128,0.9133,122414.0
1757840280000,0.9133,0.9138,0.9133,0.9138,19504.0
1757840340000,0.9138,0.9138,0.913,0.9132,112360.0
1757840400000,0.9132,0.9132,0.9123,0.9123,307791.0
1757840460000,0.9123,0.9123,0.9115,0.9118,275220.0
1757840520000,0.9118,0.9127,0.9118,0.9123,69538.0
1757840580000,0.9123,0.9129,0.9122,0.9122,161510.0
1757840640000,0.9122,0.9126,0.9118,0.9125,31894.0
1757840700000,0.9125,0.9127,0.9118,0.912,135918.0
1757840760000,0.912,0.9126,0.9119,0.9126,10713.0
1757840820000,0.9126,0.9128,0.9124,0.9127,46566.0
1757840880000,0.9127,0.9134,0.9127,0.9134,112928.0
1757840940000,0.9134,0.9134,0.9126,0.9126,28151.0
1757841000000,0.9126,0.9126,0.9118,0.9122,34635.0
1757841060000,0.9122,0.9129,0.912,0.9129,35108.0
1757841120000,0.9129,0.9134,0.9128,0.9128,28907.0
1757841180000,0.9128,0.9128,0.912,0.912,65827.0
1757841240000,0.912,0.9126,0.912,0.9125,8691.0
1757843040000,0.9178,0.9178,0.9175,0.9176,36876.0
1757843100000,0.9176,0.9183,0.9176,0.9182,19289.0
1757843160000,0.9182,0.9188,0.9176,0.9176,202080.0
1757843220000,0.9176,0.918,0.9173,0.918,121593.0
1757843280000,0.918,0.9185,0.9177,0.9185,72139.0
1757843340000,0.9185,0.9185,0.9177,0.9177,28976.0
1757843400000,0.9177,0.9177,0.9174,0.9176,195598.0
1757843460000,0.9176,0.9176,0.9174,0.9175,57858.0
1757843520000,0.9175,0.9177,0.9162,0.9163,90529.0
1757843580000,0.9163,0.9164,0.9157,0.9162,125896.0
1757843640000,0.9162,0.9168,0.9161,0.9165,81231.0
1757843700000,0.9165,0.9176,0.9165,0.9176,273925.0
1757843760000,0.9176,0.9178,0.9173,0.9178,340040.0
1757843820000,0.9178,0.9178,0.9173,0.9173,31331.0
1757843880000,0.9173,0.9179,0.9173,0.9178,12678.0
1757843940000,0.9178,0.9183,0.9177,0.9181,33181.0
1757844000000,0.9181,0.9183,0.9175,0.918,79745.0
1757844060000,0.918,0.9187,0.9179,0.9187,198288.0
1757844120000,0.9187,0.9187,0.9179,0.9179,102520.0
1757844180000,0.9179,0.9184,0.9179,0.9184,19516.0
1757844240000,0.9184,0.9189,0.9184,0.9189,49265.0
1757844300000,0.9189,0.9191,0.9182,0.9183,202796.0
1757844360000,0.9183,0.9184,0.918,0.9183,49410.0
1757844420000,0.9183,0.9185,0.9179,0.9184,52107.0
1757844480000,0.9184,0.9185,0.9182,0.9182,11016.0
1757844540000,0.9182,0.9182,0.9179,0.9179,11939.0
1757844600000,0.9179,0.9184,0.9179,0.9184,28917.0
1757844660000,0.9184,0.9184,0.9176,0.9176,156659.0
1757844720000,0.9176,0.9176,0.9168,0.9168,101576.0
1757844780000,0.9168,0.9168,0.9155,0.9157,224886.0
1757844840000,0.9157,0.9159,0.9144,0.9144,115448.0
1757844900000,0.9144,0.915,0.9141,0.9141,61340.0
1757844960000,0.9141,0.9156,0.9141,0.9156,282772.0
