Currency,Contract,Type,Direction,Quantity,Position,Filled Price,Funding,Fee Paid,Cash Flow,Change,Wallet Balance,Action,Time
USDT,BTCUSDT,TRADE,BUY,0.00200000000000000000,0.00000000000000000000,104933.40000000000000000000,0.00000000000000000000,-0.11542674000000000000,-0.28930000000000000000,-0.40472674000000000000,526.66534272000000000000,CLOSE,2025-07-01 08:17:30
USDT,BTCUSDT,TRADE,SELL,0.00100000000000000000,-0.00200000000000000000,104777.50000000000000000000,0.00000000000000000000,-0.05762763000000000000,0.00000000000000000000,-0.05762763000000000000,527.07006946000000000000,OPEN,2025-07-01 08:17:29
USDT,BTCUSDT,TRADE,SELL,0.00100000000000000000,-0.00100000000000000000,104800.00000000000000000000,0.00000000000000000000,-0.05764000000000000000,0.00000000000000000000,-0.05764000000000000000,527.12769709000000000000,OPEN,2025-07-01 08:17:29
USDT,ETHUSDT,TRADE,BUY,0.01000000000000000000,0.00000000000000000000,2767.50000000000000000000,0.00000000000000000000,-0.01522125000000000000,-0.17500000000000000000,-0.19022125000000000000,527.18533709000000000000,CLOSE,2025-07-01 08:17:26
USDT,ETHUSDT,TRADE,BUY,0.05000000000000000000,-0.01000000000000000000,2761.67000000000000000000,0.00000000000000000000,-0.07594593000000000000,-0.58350000000000000000,-0.65944593000000000000,527.37555834000000000000,CLOSE,2025-07-01 08:17:26
USDT,ETHUSDT,TRADE,SELL,0.06000000000000000000,-0.06000000000000000000,2750.00000000000000000000,0.00000000000000000000,-0.09075000000000000000,0.00000000000000000000,-0.09075000000000000000,528.03500427000000000000,OPEN,2025-07-01 08:17:26
USDT,BTCUSDT,TRADE,BUY,0.00100000000000000000,0.00000000000000000000,104990.00000000000000000000,0.00000000000000000000,-0.05774450000000000000,-0.21750000000000000000,-0.27524450000000000000,528.12575427000000000000,CLOSE,2025-07-01 08:17:21
USDT,BTCUSDT,TRADE,BUY,0.00100000000000000000,-0.00100000000000000000,104933.40000000000000000000,0.00000000000000000000,-0.05771337000000000000,-0.16090000000000000000,-0.21861337000000000000,528.40099877000000000000,CLOSE,2025-07-01 08:17:21
USDT,BTCUSDT,TRADE,SELL,0.00100000000000000000,-0.00200000000000000000,104767.50000000000000000000,0.00000000000000000000,-0.05762213000000000000,0.00000000000000000000,-0.05762213000000000000,528.61961214000000000000,OPEN,2025-07-01 08:17:20
USDT,BTCUSDT,TRADE,SELL,0.00100000000000000000,-0.00100000000000000000,104777.50000000000000000000,0.00000000000000000000,-0.05762763000000000000,0.00000000000000000000,-0.05762763000000000000,528.67723427000000000000,OPEN,2025-07-01 08:17:20
USDT,ETHUSDT,TRADE,BUY,0.06000000000000000000,0.00000000000000000000,2761.67000000000000000000,0.00000000000000000000,-0.09113511000000000000,-0.70020000000000000000,-0.79133511000000000000,528.73486190000000000000,CLOSE,2025-07-01 08:17:17
